Protein,Distance Change [$\AA$],Comparison
"96.00
(T1082)",8.457078729032617,Exp-Af
"96.00
(T1082)",5.5732062661478015,Exp-Af
"96.00
(T1082)",11.224993666949885,Exp-Af
"96.00
(T1082)",9.869935120496937,Exp-Af
"96.00
(T1082)",11.232991434087403,Exp-Af
"96.00
(T1082)",0.32535972488251197,Exp-Af
"96.00
(T1082)",6.072176559881195,Exp-Af
"96.00
(T1082)",6.768632359838576,Exp-Af
"96.00
(T1082)",6.2256580322439,Exp-Af
"96.00
(T1082)",17.501876389714553,Exp-Af
"96.00
(T1082)",4.097088802141999,Exp-Af
"96.00
(T1082)",17.72980564324303,Exp-Af
"96.00
(T1082)",5.507335679738257,Exp-Af
"96.00
(T1082)",16.107696495942363,Exp-Af
"96.00
(T1082)",4.415497798623743,Exp-Af
"96.00
(T1082)",2.355590505123973,Exp-Af
"96.00
(T1082)",7.999493740566635,Exp-Af
"96.00
(T1082)",2.942898189447823,Exp-Af
"96.00
(T1082)",8.553258992317307,Exp-Af
"96.00
(T1082)",7.061889002331586,Exp-Af
"96.00
(T1082)",2.0644821898740418,Exp-Af
"96.00
(T1082)",9.226617707330965,Exp-Af
"96.00
(T1082)",13.274722610519603,Exp-Af
"96.00
(T1082)",8.553009808864918,Exp-Af
"96.00
(T1082)",9.525441882874311,Exp-Af
"96.00
(T1082)",10.390422042141173,Exp-Af
"96.00
(T1082)",7.069244828028747,Exp-Af
"96.00
(T1082)",6.1051495873005095,Exp-Af
"96.00
(T1082)",18.123983394534832,Exp-Af
"96.00
(T1082)",16.044745450362214,Exp-Af
"96.00
(T1082)",0.006130370959204434,Exp-Af
"96.00
(T1082)",0.0154764244803971,Exp-Exp
"96.00
(T1082)",0.0598353085204959,Exp-Exp
"96.00
(T1082)",0.00838296239558467,Exp-Exp
"96.00
(T1082)",0.09729857970662525,Exp-Exp
"96.00
(T1082)",0.008712396508894216,Exp-Exp
"96.00
(T1082)",0.03447247661007147,Exp-Exp
"96.00
(T1082)",0.23433898385277896,Exp-Exp
"96.00
(T1082)",0.09765935220154365,Exp-Exp
"96.00
(T1082)",0.02771412760454872,Exp-Exp
"96.00
(T1082)",1.1428697732656543,Exp-Exp
"96.00
(T1082)",0.10408123808464342,Exp-Exp
"96.00
(T1082)",0.05881971037737621,Exp-Exp
"96.00
(T1082)",0.5532319302851096,Exp-Exp
"96.00
(T1082)",0.0549859086466995,Exp-Exp
"96.00
(T1082)",3.102315650070227,Exp-Exp
"96.00
(T1082)",0.01570995258534147,Exp-Exp
"96.00
(T1082)",0.023710048192967736,Exp-Exp
"96.00
(T1082)",0.059565096286907426,Exp-Exp
"96.00
(T1082)",0.006647484329991293,Exp-Exp
"96.00
(T1082)",0.05738342710552713,Exp-Exp
"96.00
(T1082)",0.08393840509285155,Exp-Exp
"96.00
(T1082)",0.1782515418401136,Exp-Exp
"96.00
(T1082)",0.17525743731897947,Exp-Exp
"96.00
(T1082)",0.7868520407679673,Exp-Exp
"96.00
(T1082)",0.011248941696466286,Exp-Exp
"96.00
(T1082)",0.0405677351033118,Exp-Exp
"96.00
(T1082)",0.5729840084938678,Exp-Exp
"96.00
(T1082)",0.02693085574456866,Exp-Exp
"96.00
(T1082)",0.043797108252692674,Exp-Exp
"96.00
(T1082)",0.013712199028994121,Exp-Exp
"96.00
(T1082)",0.024912421036012766,Exp-Exp
"96.00
(T1082)",0.20566490575529084,Exp-Exp
"96.00
(T1082)",0.03913578420070074,Exp-Exp
"96.00
(T1082)",0.001842781594727505,Exp-Exp
"96.00
(T1082)",0.05450890043269574,Exp-Exp
"96.00
(T1082)",11.12950815395547,Exp-Exp
"96.00
(T1082)",0.09627910408326557,Exp-Exp
"96.00
(T1082)",0.3380559259690221,Exp-Exp
"96.00
(T1082)",1.709056537678011,Exp-Exp
"96.00
(T1082)",3.4990202800615906,Exp-Exp
"96.00
(T1082)",0.040265278670128524,Exp-Exp
"96.00
(T1082)",0.02349950248262278,Exp-Exp
"96.00
(T1082)",0.36765825116013406,Exp-Exp
"96.00
(T1082)",0.00406958053245976,Exp-Exp
"96.00
(T1082)",5.129914805739045,Exp-Exp
"96.00
(T1082)",13.531375506145338,Exp-Exp
"96.00
(T1082)",0.13179161565384145,Exp-Exp
"96.00
(T1082)",0.04527903536349154,Exp-Exp
"96.00
(T1082)",0.03519660766383037,Exp-Exp
"96.00
(T1082)",0.0116868911855601,Exp-Exp
"96.00
(T1082)",0.0012357173207018235,Exp-Exp
"96.00
(T1082)",0.10822367183025161,Exp-Exp
"96.00
(T1082)",10.51683725997445,Exp-Exp
"96.00
(T1082)",0.08579743951979424,Exp-Exp
"96.00
(T1082)",0.038426616350358156,Exp-Exp
"96.00
(T1082)",0.052617817607233164,Exp-Exp
"96.00
(T1082)",0.022817001640574652,Exp-Exp
"96.00
(T1082)",0.06791868936933465,Exp-Exp
"96.00
(T1082)",0.012186745852969416,Exp-Exp
"96.00
(T1082)",0.09765029834789729,Exp-Exp
"96.00
(T1082)",0.024225360587638356,Exp-Exp
"96.00
(T1082)",0.014280496930710207,Exp-Exp
"96.00
(T1082)",0.000986192126902985,Exp-Exp
"96.00
(T1082)",12.87716619021299,Exp-Exp
"96.00
(T1082)",0.2663408945289021,Exp-Exp
"96.00
(T1082)",0.1470059066877445,Exp-Exp
"96.00
(T1082)",0.38869967158175456,Exp-Exp
"96.00
(T1082)",0.11272840634359937,Exp-Exp
"96.00
(T1082)",1.0145460309122516,Exp-Exp
"96.00
(T1082)",0.03813494253299776,Exp-Exp
"96.00
(T1082)",0.10408403304356462,Exp-Exp
"96.00
(T1082)",0.02108619444428328,Exp-Exp
"96.00
(T1082)",0.042327144589769716,Exp-Exp
"96.00
(T1082)",0.06334981354149738,Exp-Exp
"96.00
(T1082)",0.6941194333588463,Exp-Exp
"96.00
(T1082)",0.0542719931306026,Exp-Exp
"96.00
(T1082)",0.020524651542306316,Exp-Exp
"96.00
(T1082)",0.6438863437458284,Exp-Exp
"96.00
(T1082)",0.9544325341950111,Exp-Exp
"96.00
(T1082)",0.13405691354686144,Exp-Exp
"96.00
(T1082)",7.464571044557072,Exp-Exp
"96.00
(T1082)",0.08185135894327189,Exp-Exp
"96.00
(T1082)",0.05389621756049845,Exp-Exp
"96.00
(T1082)",0.03210947273896814,Exp-Exp
"96.00
(T1082)",0.002215786489282223,Exp-Exp
"96.00
(T1082)",0.8978470565697556,Exp-Exp
"96.00
(T1082)",0.2966027777075704,Exp-Exp
"96.00
(T1082)",0.14576840792874624,Exp-Exp
"96.00
(T1082)",0.02221980501495535,Exp-Exp
"96.00
(T1082)",15.246367747643834,Exp-Exp
"96.00
(T1082)",9.893569852823957,Exp-Exp
"96.00
(T1082)",0.03629701594714607,Exp-Exp
"96.00
(T1082)",0.09972090335173966,Exp-Exp
"96.00
(T1082)",0.013665072973627623,Exp-Exp
"96.00
(T1082)",0.053242428469707725,Exp-Exp
"96.00
(T1082)",0.0666442707451056,Exp-Exp
"96.00
(T1082)",0.04684095439958913,Exp-Exp
"96.00
(T1082)",0.03651174537483115,Exp-Exp
"96.00
(T1082)",9.038251522239667,Exp-Exp
"96.00
(T1082)",0.019215350850638302,Exp-Exp
"96.00
(T1082)",0.30972668789206015,Exp-Exp
"96.00
(T1082)",0.016635789891688013,Exp-Exp
"96.00
(T1082)",0.19508180813245168,Exp-Exp
"96.00
(T1082)",0.07858807634109688,Exp-Exp
"96.00
(T1082)",0.02525901473138692,Exp-Exp
"96.00
(T1082)",0.16100409134294846,Exp-Exp
"96.00
(T1082)",0.03156259612177248,Exp-Exp
"96.00
(T1082)",2.3664981258944096,Exp-Exp
"96.00
(T1082)",0.053903040830755256,Exp-Exp
"96.00
(T1082)",0.007217490913262736,Exp-Exp
"96.00
(T1082)",0.014434039244989982,Exp-Exp
"96.00
(T1082)",0.029379890337290604,Exp-Exp
"96.00
(T1082)",0.020899142361863632,Exp-Exp
"96.00
(T1082)",0.06317782173782582,Exp-Exp
"96.00
(T1082)",0.2101136232651406,Exp-Exp
"96.00
(T1082)",0.08337885527083344,Exp-Exp
"96.00
(T1082)",0.028700319731451707,Exp-Exp
"96.00
(T1082)",19.934711705653623,Exp-Exp
"96.00
(T1082)",0.16225965644425866,Exp-Exp
"96.00
(T1082)",0.2058256170651207,Exp-Exp
"96.00
(T1082)",0.16453225870335508,Exp-Exp
"96.00
(T1082)",0.057742497696899875,Exp-Exp
"96.00
(T1082)",0.8029652511346459,Exp-Exp
"96.00
(T1082)",0.022424989947656293,Exp-Exp
"96.00
(T1082)",0.08037398485059688,Exp-Exp
"96.00
(T1082)",0.03847890184262415,Exp-Exp
"96.00
(T1082)",0.04897462891976101,Exp-Exp
"96.00
(T1082)",0.00596638643597025,Exp-Exp
"96.00
(T1082)",0.7780578384516978,Exp-Exp
"96.00
(T1082)",0.123979548709511,Exp-Exp
"96.00
(T1082)",0.15473278577667315,Exp-Exp
"96.00
(T1082)",1.408209079564716,Exp-Exp
"96.00
(T1082)",0.9656814758914773,Exp-Exp
"96.00
(T1082)",0.09348917844354965,Exp-Exp
"96.00
(T1082)",9.72064453437762,Exp-Exp
"96.00
(T1082)",0.10878221468784055,Exp-Exp
"96.00
(T1082)",0.010099109307805776,Exp-Exp
"96.00
(T1082)",0.04582167176796226,Exp-Exp
"96.00
(T1082)",0.02712820752529499,Exp-Exp
"96.00
(T1082)",1.1035119623250464,Exp-Exp
"96.00
(T1082)",0.25746699350686963,Exp-Exp
"96.00
(T1082)",0.14392562633401873,Exp-Exp
"96.00
(T1082)",0.07672870544765109,Exp-Exp
"96.00
(T1082)",4.690634243664628,Exp-Exp
"96.00
(T1082)",9.989848956907222,Exp-Exp
"96.00
(T1082)",0.30175891002187605,Exp-Exp
"96.00
(T1082)",2.277638025484265,Exp-Exp
"96.00
(T1082)",6.81144649390388,Exp-Exp
"96.00
(T1082)",0.012977149799579202,Exp-Exp
"96.00
(T1082)",0.04314476826248281,Exp-Exp
"96.00
(T1082)",0.4144992055597232,Exp-Exp
"96.00
(T1082)",0.03244216484237139,Exp-Exp
"96.00
(T1082)",2.8752808339334166,Exp-Exp
"96.00
(T1082)",13.398439863478991,Exp-Exp
"96.00
(T1082)",0.1779350722382187,Exp-Exp
"96.00
(T1082)",0.028643245471803525,Exp-Exp
"96.00
(T1082)",0.1598852004686213,Exp-Exp
"96.00
(T1082)",0.06690118515553678,Exp-Exp
"96.00
(T1082)",0.026494732052088743,Exp-Exp
"96.00
(T1082)",0.2692277631732001,Exp-Exp
"96.00
(T1082)",10.575828303070105,Exp-Exp
"96.00
(T1082)",2.2807006863746153,Exp-Exp
"96.00
(T1082)",0.028817795853390393,Af-Af
"96.00
(T1082)",0.05817060968480181,Af-Af
"96.00
(T1082)",0.08432808076872966,Af-Af
"96.00
(T1082)",0.06509611643657554,Af-Af
"96.00
(T1082)",0.1793233356385402,Af-Af
"96.00
(T1082)",0.028027882410392557,Af-Af
"96.00
(T1082)",0.02494704115640367,Af-Af
"96.00
(T1082)",0.23274589334556328,Af-Af
"96.00
(T1082)",15.318087788136374,Af-Af
"96.00
(T1082)",0.08154683615369596,Af-Af
"96.00
(T1082)",0.5410191640118551,Af-Af
"96.00
(T1082)",4.374108353957987,Af-Af
"96.00
(T1082)",0.3365730864814971,Af-Af
"96.00
(T1082)",0.4741111819175927,Af-Af
"96.00
(T1082)",0.05745407929005708,Af-Af
"96.00
(T1082)",0.07488118475848982,Af-Af
"96.00
(T1082)",10.86033816241402,Af-Af
"96.00
(T1082)",0.0499570950389705,Af-Af
"96.00
(T1082)",0.2334110894723711,Af-Af
"96.00
(T1082)",0.033247173680255315,Af-Af
"96.00
(T1082)",0.0015397101826870596,Af-Af
"96.00
(T1082)",0.2999060933344353,Af-Af
"96.00
(T1082)",0.12247591999093643,Af-Af
"96.00
(T1082)",10.597021642419755,Af-Af
"96.00
(T1082)",0.14729006264440248,Af-Af
"96.00
(T1082)",0.12719592698002558,Af-Af
"96.00
(T1082)",2.578733014545226,Af-Af
"96.00
(T1082)",0.06894671321986579,Af-Af
"96.00
(T1082)",0.01602263497767531,Af-Af
"96.00
(T1082)",0.005041681821848165,Af-Af
"96.00
(T1082)",0.05557101239438378,Af-Af
"96.00
(T1082)",5.050556985745171,Af-Af
"96.00
(T1082)",13.75970967931626,Af-Af
"96.00
(T1082)",0.05026726694411199,Af-Af
"96.00
(T1082)",0.40232544517655455,Af-Af
"96.00
(T1082)",0.015213351192914892,Af-Af
"96.00
(T1082)",0.0478687202415049,Af-Af
"96.00
(T1082)",0.042879310528977754,Af-Af
"96.00
(T1082)",0.5045706189371755,Af-Af
"96.00
(T1082)",0.07454736558215647,Af-Af
"96.00
(T1082)",0.07203651674663014,Af-Af
"96.00
(T1082)",4.537297457500799,Af-Af
"96.00
(T1082)",0.18291178791762963,Af-Af
"96.00
(T1082)",4.633480737740746,Af-Af
"96.00
(T1082)",1.5828852433721217,Af-Af
"96.00
(T1082)",10.4751849889021,Af-Af
"96.00
(T1082)",0.08220645814671013,Af-Af
"96.00
(T1082)",0.0363239881840407,Af-Af
"96.00
(T1082)",0.23545990535015537,Af-Af
"96.00
(T1082)",0.004258346632750154,Af-Af
"96.00
(T1082)",0.05470881776888703,Af-Af
"96.00
(T1082)",0.0049318614630795565,Af-Af
"96.00
(T1082)",0.11320465165703997,Af-Af
"96.00
(T1082)",0.018411138429065943,Af-Af
"96.00
(T1082)",0.0017505514625240082,Af-Af
"96.00
(T1082)",0.042542038847052766,Af-Af
"96.00
(T1082)",0.09213792276142119,Af-Af
"96.00
(T1082)",0.1380352557742448,Af-Af
"96.00
(T1082)",0.11139244723181463,Af-Af
"96.00
(T1082)",2.1769300704539756,Af-Af
"96.00
(T1082)",0.11469475513208316,Af-Af
"96.00
(T1082)",0.19733003245247271,Af-Af
"96.00
(T1082)",22.057691017141348,Af-Af
"96.00
(T1082)",0.44251641280514775,Af-Af
"96.00
(T1082)",0.15935414013364024,Af-Af
"96.00
(T1082)",14.552304975597508,Af-Af
"96.00
(T1082)",0.42273963711442963,Af-Af
"96.00
(T1082)",0.48812837736403836,Af-Af
"96.00
(T1082)",0.02540413146332643,Af-Af
"96.00
(T1082)",0.2452678574312488,Af-Af
"96.00
(T1082)",0.024671019609972866,Af-Af
"96.00
(T1082)",0.04297969868539564,Af-Af
"96.00
(T1082)",0.05864181160124993,Af-Af
"96.00
(T1082)",0.008360463002664353,Af-Af
"96.00
(T1082)",11.774621940953956,Af-Af
"96.00
(T1082)",0.22673954593059698,Af-Af
"96.00
(T1082)",0.14032495399128386,Af-Af
"96.00
(T1082)",0.06921269227874127,Af-Af
"96.00
(T1082)",0.23811744200005425,Af-Af
"96.00
(T1082)",0.10608057409003724,Af-Af
"96.00
(T1082)",2.577297187402041,Af-Af
"96.00
(T1082)",0.043243748388248626,Af-Af
"96.00
(T1082)",0.021178453026875488,Af-Af
"96.00
(T1082)",0.06304703846532256,Af-Af
"96.00
(T1082)",0.053954740992256056,Af-Af
"96.00
(T1082)",5.005821862284126,Af-Af
"96.00
(T1082)",13.819551325476684,Af-Af
"96.00
(T1082)",0.12000792459410903,Af-Af
"96.00
(T1082)",0.0007577808092511518,Af-Af
"96.00
(T1082)",0.3184715598993284,Af-Af
"96.00
(T1082)",0.0879638076386966,Af-Af
"96.00
(T1082)",10.925530381676882,Af-Af
"96.00
(T1082)",0.16662691933616092,Af-Af
"96.00
(T1082)",0.02435996016616926,Af-Af
"96.00
(T1082)",0.05547927340363046,Af-Af
"96.00
(T1082)",4.5304708611493165,Af-Af
"96.00
(T1082)",0.28487303935763464,Af-Af
"96.00
(T1082)",4.55970595566689,Af-Af
"96.00
(T1082)",10.87924879455449,Af-Af
"96.00
(T1082)",10.54920989405542,Af-Af
"96.00
(T1082)",0.07475135238858854,Af-Af
"96.00
(T1082)",0.039862894308810404,Af-Af
"96.00
(T1082)",1.268101728212521,Af-Af
"96.00
(T1082)",0.05422328949686417,Af-Af
"96.00
(T1082)",0.002598133445047779,Af-Af
"96.00
(T1082)",0.1176375405340977,Af-Af
"96.00
(T1082)",0.7525183093740946,Af-Af
"96.00
(T1082)",0.06187883218111523,Af-Af
"96.00
(T1082)",0.027067244390866385,Af-Af
"96.00
(T1082)",0.015628570837749045,Af-Af
"96.00
(T1082)",0.007809841992691524,Af-Af
"96.00
(T1082)",0.07293913933766927,Af-Af
"96.00
(T1082)",0.06793088840672556,Af-Af
"96.00
(T1082)",2.148902188043583,Af-Af
"96.00
(T1082)",0.08974771397567949,Af-Af
"96.00
(T1082)",0.03541586089309057,Af-Af
"96.00
(T1082)",5.952278792192219,Af-Af
"96.00
(T1082)",0.5240632489588437,Af-Af
"96.00
(T1082)",0.3816650238782149,Af-Af
"96.00
(T1082)",9.873836838468474,Af-Af
"96.00
(T1082)",0.08616655063293255,Af-Af
"96.00
(T1082)",0.01401719544644564,Af-Af
"96.00
(T1082)",0.03204994782673065,Af-Af
"96.00
(T1082)",0.020837844501155445,Af-Af
"96.00
(T1082)",12.049076193682938,Af-Af
"96.00
(T1082)",0.006977396353574861,Af-Af
"96.00
(T1082)",0.17476927787112118,Af-Af
"96.00
(T1082)",0.04160763668291967,Af-Af
"96.00
(T1082)",11.776161651136643,Af-Af
"96.00
(T1082)",0.07316654740383832,Af-Af
"96.00
(T1082)",0.01784903400034743,Af-Af
"96.00
(T1082)",14.067934483297137,Af-Af
"96.00
(T1082)",0.09082737935565177,Af-Af
"96.00
(T1082)",0.021115352889988337,Af-Af
"96.00
(T1082)",0.021652245817969984,Af-Af
"96.00
(T1082)",0.02570296483161716,Af-Af
"96.00
(T1082)",0.005155818049200178,Af-Af
"96.00
(T1082)",0.06808872028717072,Af-Af
"96.00
(T1082)",0.0016162714021277225,Af-Af
"96.00
(T1082)",0.09362661445944731,Af-Af
"96.00
(T1082)",0.010007728213655476,Af-Af
"96.00
(T1082)",0.17027519153822102,Af-Af
"96.00
(T1082)",0.4030832259858057,Af-Af
"96.00
(T1082)",0.3336849110922433,Af-Af
"96.00
(T1082)",0.0400950873971917,Af-Af
"96.00
(T1082)",10.96840969220586,Af-Af
"96.00
(T1082)",0.33794369960101456,Af-Af
"96.00
(T1082)",0.09890732574832573,Af-Af
"96.00
(T1082)",0.016557243342999683,Af-Af
"96.00
(T1082)",0.1316502676569833,Af-Af
"96.00
(T1082)",0.10196125144000501,Af-Af
"96.00
(T1082)",0.06819563421237085,Af-Af
"96.00
(T1082)",13.667312322675652,Af-Af
"96.00
(T1082)",0.04797420109793027,Af-Af
"96.00
(T1082)",0.15695781053529867,Af-Af
"96.00
(T1082)",0.003538906124769703,Af-Af
"96.00
(T1082)",1.5035616335626765,Af-Af
"96.00
(T1082)",0.049964942864114015,Af-Af
"96.00
(T1082)",0.05211068432383925,Af-Af
"96.00
(T1082)",0.12256940199717725,Af-Af
"96.00
(T1082)",0.6393136577170546,Af-Af
"96.00
(T1082)",0.043467693752049286,Af-Af
"61.11
(T1027)",8.480865643992278,Exp-Af
"61.11
(T1027)",14.952279341990488,Exp-Af
"61.11
(T1027)",10.781913844456803,Exp-Af
"61.11
(T1027)",20.97326732960638,Exp-Af
"61.11
(T1027)",17.628190960085337,Exp-Af
"61.11
(T1027)",16.688399277278343,Exp-Af
"61.11
(T1027)",14.28179744265448,Exp-Af
"61.11
(T1027)",14.83424924033696,Exp-Af
"61.11
(T1027)",15.04207447489312,Exp-Af
"61.11
(T1027)",17.491941732481518,Exp-Af
"61.11
(T1027)",13.577809220720336,Exp-Af
"61.11
(T1027)",17.06365766348499,Exp-Af
"61.11
(T1027)",18.080766403865447,Exp-Af
"61.11
(T1027)",17.484034390502142,Exp-Af
"61.11
(T1027)",17.884690339824058,Exp-Af
"61.11
(T1027)",12.295735093507478,Exp-Af
"61.11
(T1027)",11.252396454274184,Exp-Af
"61.11
(T1027)",9.983850643806253,Exp-Af
"61.11
(T1027)",14.454084428215117,Exp-Af
"61.11
(T1027)",13.138757202944289,Exp-Af
"61.11
(T1027)",17.92654461905352,Exp-Af
"61.11
(T1027)",19.58091237013341,Exp-Af
"61.11
(T1027)",7.793642665485156,Exp-Af
"61.11
(T1027)",11.398593411980016,Exp-Af
"61.11
(T1027)",13.80178136734655,Exp-Af
"61.11
(T1027)",12.484646606062405,Exp-Af
"61.11
(T1027)",16.561619772858858,Exp-Af
"61.11
(T1027)",7.592316280405392,Exp-Af
"61.11
(T1027)",17.23086777400773,Exp-Af
"61.11
(T1027)",14.554800508253194,Exp-Af
"61.11
(T1027)",11.88499319069659,Exp-Af
"61.11
(T1027)",12.713543231617814,Exp-Af
"61.11
(T1027)",12.935459313531052,Exp-Af
"61.11
(T1027)",14.016204109805535,Exp-Af
"61.11
(T1027)",14.851118735549147,Exp-Af
"61.11
(T1027)",9.378110321602627,Exp-Af
"61.11
(T1027)",13.640351342597555,Exp-Af
"61.11
(T1027)",9.296958196803008,Exp-Af
